epoch,batch,train_loss,train_accuracy
15,998,0.21756582,0.625
15,999,0.09436208,0.375
15,1000,0.06674666,0.875
15,1001,0.13388339,0.75
15,1002,0.054523233,0.5
15,1003,0.0588004,0.5
15,1004,0.06487593,0.375
15,1005,0.097757444,0.625
15,1006,0.10118301,0.875
15,1007,0.051502995,0.375
15,1008,0.12650765,0.25
15,1009,0.10031214,0.5
15,1010,0.036633316,0.625
15,1011,0.1273358,0.5
15,1012,0.09646582,0.625
15,1013,0.049132887,0.75
15,1014,0.102036454,0.5
15,1015,0.084622025,0.25
15,1016,0.10269632,0.375
15,1017,0.12731421,0.375
15,1018,0.22452058,0.875
15,1019,0.20858057,0.625
15,1020,0.43791115,0.0
16,1021,0.12633802,0.75
16,1022,0.113499746,0.625
16,1023,0.07435106,0.75
16,1024,0.099215135,0.75
16,1025,0.11549117,0.375
16,1026,0.1369782,0.5
16,1027,0.13814248,0.625
16,1028,0.08125493,0.75
16,1029,0.063497655,0.625
16,1030,0.05416293,0.5
16,1031,0.16363844,0.625
16,1032,0.073552385,0.5
16,1033,0.1397514,0.5
16,1034,0.054452453,0.875
16,1035,0.08866097,0.375
16,1036,0.07251296,0.625
16,1037,0.12206661,0.625
16,1038,0.18154047,0.625
16,1039,0.09506208,0.125
16,1040,0.09565183,0.5
16,1041,0.09289123,0.75
16,1042,0.07443805,0.75
16,1043,0.15273495,0.5
16,1044,0.16644198,0.625
16,1045,0.18360999,0.5
16,1046,0.25733846,0.5
16,1047,0.19089934,0.375
16,1048,0.11244359,0.5
16,1049,0.12639105,0.75
16,1050,0.12521632,0.625
16,1051,0.08870051,0.5
16,1052,0.10938868,0.625
16,1053,0.078753375,0.5
16,1054,0.16040713,0.75
16,1055,0.07452736,0.75
16,1056,0.15907371,0.5
16,1057,0.059672564,0.5
16,1058,0.08574021,0.75
16,1059,0.13079432,0.375
16,1060,0.06373128,0.5
16,1061,0.03863505,0.625
16,1062,0.09480824,0.5
16,1063,0.13239242,0.5
16,1064,0.09534314,0.5
16,1065,0.08827872,0.375
16,1066,0.15493359,0.625
16,1067,0.19964565,0.375
16,1068,0.13226165,0.625
16,1069,0.0756383,0.625
16,1070,0.0606428,0.5
16,1071,0.11138455,0.5
16,1072,0.14649609,0.75
16,1073,0.23143318,0.875
16,1074,0.14245756,0.875
16,1075,0.08207169,0.625
16,1076,0.07142855,0.625
16,1077,0.28788465,0.375
16,1078,0.077740334,0.5
16,1079,0.048278358,0.5
16,1080,0.18288879,0.625
16,1081,0.07204841,0.375
16,1082,0.034811486,0.625
16,1083,0.27984083,0.375
16,1084,0.13878216,0.75
16,1085,0.1669175,0.75
16,1086,0.11233844,0.5
16,1087,0.121613964,0.375
16,1088,0.29405808,1.0
17,1089,0.06295346,0.625
17,1090,0.076595105,0.5
17,1091,0.07247977,0.625
17,1092,0.036862448,0.5
17,1093,0.05297972,0.875
17,1094,0.08074819,0.25
17,1095,0.0883511,0.5
17,1096,0.19405155,0.375
17,1097,0.03640791,0.25
17,1098,0.024013458,0.625
17,1099,0.021626517,0.625
17,1100,0.200337,0.5
17,1101,0.0618627,0.5
17,1102,0.10106417,0.875
17,1103,0.10545039,0.5
17,1104,0.16103284,0.75
17,1105,0.13945608,0.375
17,1106,0.2169851,0.625
17,1107,0.039876666,0.875
17,1108,0.05090034,0.125
17,1109,0.1211121,0.75
17,1110,0.21197623,0.875
17,1111,0.07301682,0.75
17,1112,0.13357459,0.75
17,1113,0.106635004,0.5
17,1114,0.12609667,0.625
17,1115,0.24808328,0.5
17,1116,0.10968253,0.625
17,1117,0.1442723,0.375
17,1118,0.058704183,0.5
17,1119,0.062288694,0.625
17,1120,0.2140619,0.625
17,1121,0.15152076,0.375
17,1122,0.07929859,0.5
17,1123,0.022483025,0.625
17,1124,0.16219446,0.75
17,1125,0.065531544,0.375
17,1126,0.24154797,0.75
17,1127,0.10760119,0.375
17,1128,0.17264166,0.375
17,1129,0.12480659,0.625
17,1130,0.034048043,0.875
17,1131,0.19991261,0.625
17,1132,0.21682355,0.5
17,1133,0.13185146,0.75
17,1134,0.13313185,0.625
17,1135,0.053768933,0.5
17,1136,0.060502294,0.875
17,1137,0.054270886,0.75
17,1138,0.08240409,0.5
17,1139,0.28932828,0.5
17,1140,0.24023622,0.875
17,1141,0.17192475,0.5
17,1142,0.060262464,0.375
17,1143,0.10673489,0.25
17,1144,0.09572451,0.625
17,1145,0.1213513,0.5
17,1146,0.23275308,0.5
17,1147,0.06837204,0.625
17,1148,0.20647669,0.375
17,1149,0.15903112,0.5
17,1150,0.06809676,0.625
17,1151,0.12633729,0.625
17,1152,0.023024129,0.75
17,1153,0.09786966,0.75
17,1154,0.15180719,0.875
17,1155,0.0926855,0.625
17,1156,0.9794344,1.0
18,1157,0.1471383,0.625
18,1158,0.18713132,0.75
18,1159,0.08746675,0.5
18,1160,0.13220401,0.5
18,1161,0.16448197,0.5
18,1162,0.15946996,0.375
18,1163,0.14260189,0.625
18,1164,0.07001205,0.75
18,1165,0.015552308,0.75
18,1166,0.0476336,0.5
18,1167,0.13137229,0.625
18,1168,0.015076157,0.5
18,1169,0.1025041,0.375
18,1170,0.054042418,0.625
18,1171,0.09104752,0.625
18,1172,0.15889236,0.375
18,1173,0.13191083,0.75
18,1174,0.09427661,0.75
18,1175,0.05937091,0.625
18,1176,0.23500498,0.625
18,1177,0.009445155,0.25
18,1178,0.06261625,0.375
18,1179,0.05009203,0.375
18,1180,0.06214669,0.75
18,1181,0.11464681,0.625
18,1182,0.17458679,0.75
18,1183,0.18018067,0.875
18,1184,0.113750264,0.625
18,1185,0.08273371,1.0
18,1186,0.1029945,0.5
18,1187,0.10053496,0.375
18,1188,0.0950465,0.5
18,1189,0.018121105,0.25
18,1190,0.16757822,0.75
18,1191,0.16020475,0.625
18,1192,0.06645912,0.375
18,1193,0.102605656,0.625
18,1194,0.22161666,0.875
18,1195,0.15385303,0.625
18,1196,0.13237421,0.75
18,1197,0.17254771,0.5
18,1198,0.0977103,0.625
18,1199,0.041975636,0.25
18,1200,0.1392817,0.625
18,1201,0.05110187,0.25
18,1202,0.053839777,0.75
18,1203,0.112751134,0.625
18,1204,0.121688485,0.5
18,1205,0.13354824,0.625
18,1206,0.12684932,0.25
18,1207,0.2338782,0.625
18,1208,0.14167553,0.75
18,1209,0.21057484,0.625
18,1210,0.07069599,0.625
18,1211,0.10578537,0.625
18,1212,0.19176838,0.5
18,1213,0.17266312,0.625
18,1214,0.1808038,0.75
18,1215,0.09864011,0.375
18,1216,0.22640096,0.625
18,1217,0.05715239,0.625
18,1218,0.19661912,0.25
18,1219,0.019738866,0.5
18,1220,0.056638516,0.75
18,1221,0.1965661,0.5
18,1222,0.21814275,0.625
18,1223,0.087143764,0.75
18,1224,0.09737544,0.0
19,1225,0.19453834,0.75
19,1226,0.09545707,0.5
19,1227,0.1677057,0.125
19,1228,0.08987586,0.625
19,1229,0.029630035,0.625
19,1230,0.079671465,0.5
19,1231,0.10558138,0.625
19,1232,0.13360961,0.5
19,1233,0.08733005,0.75
19,1234,0.09851157,0.5
19,1235,0.09493847,0.25
19,1236,0.18948244,0.625
19,1237,0.03566141,0.75
19,1238,0.061189838,0.625
19,1239,0.15281698,0.25
19,1240,0.08844687,0.5
19,1241,0.19268401,0.5
19,1242,0.16251372,0.5
19,1243,0.10116468,0.75
19,1244,0.13615431,0.5
19,1245,0.06130218,0.375
19,1246,0.13412744,0.875
19,1247,0.2917914,0.625
19,1248,0.20971195,0.625
19,1249,0.09632293,0.25
19,1250,0.19747423,0.625
19,1251,0.058144808,0.75
19,1252,0.17583132,0.25
19,1253,0.1734395,0.625
19,1254,0.13100676,0.5
19,1255,0.13625413,1.0
19,1256,0.0898613,0.75
19,1257,0.08533685,0.75
19,1258,0.07366516,0.625
19,1259,0.09218427,0.75
19,1260,0.11081907,0.5
19,1261,0.07302016,0.625
19,1262,0.013249101,0.75
19,1263,0.09433363,0.375
19,1264,0.1881075,0.75
19,1265,0.24169749,0.375
19,1266,0.026353696,0.5
19,1267,0.12499487,0.5
19,1268,0.12784491,0.625
19,1269,0.05994909,0.625
19,1270,0.18062155,0.75
19,1271,0.20684068,0.375
19,1272,0.18100409,0.5
19,1273,0.05136898,0.75
19,1274,0.06011712,0.625
19,1275,0.16693701,0.75
19,1276,0.06605135,0.25
19,1277,0.16390964,0.75
19,1278,0.03440392,0.375
19,1279,0.07357624,0.5
19,1280,0.10996989,0.5
19,1281,0.08691042,0.625
19,1282,0.114536464,0.75
19,1283,0.06346363,0.625
19,1284,0.15183279,0.375
19,1285,0.15584198,0.5
19,1286,0.1688558,0.5
19,1287,0.044292077,0.75
19,1288,0.107628554,0.875
19,1289,0.040812947,0.875
19,1290,0.10454617,0.5
19,1291,0.13472071,0.75
19,1292,0.43662712,1.0
20,1293,0.13166887,0.5
20,1294,0.13105878,0.375
20,1295,0.13929723,0.5
20,1296,0.11133498,1.0
20,1297,0.0746181,0.625
20,1298,0.0138028795,0.625
20,1299,0.12570767,0.5
20,1300,0.11969023,0.625
20,1301,0.1186486,0.5
20,1302,0.1335478,0.875
20,1303,0.087471545,0.625
20,1304,0.11419903,0.5
20,1305,0.10020457,0.625
20,1306,0.14021951,0.375
20,1307,0.050553486,0.875
20,1308,0.12694284,0.625
20,1309,0.09725997,0.5
20,1310,0.2595178,0.375
20,1311,0.11732822,0.5
20,1312,0.024966873,0.625
20,1313,0.08698399,0.875
20,1314,0.168199,0.5
20,1315,0.043762114,0.375
20,1316,0.21043205,0.75
20,1317,0.21816592,0.375
20,1318,0.13035715,0.5
20,1319,0.16311333,0.5
20,1320,0.107456446,0.625
20,1321,0.1376493,0.625
20,1322,0.1537936,0.5
20,1323,0.15900412,0.75
20,1324,0.0674089,0.5
20,1325,0.059013177,0.5
20,1326,0.06367287,0.625
20,1327,0.089879915,0.5
20,1328,0.16532579,0.75
20,1329,0.17440411,0.625
20,1330,0.18184534,0.375
20,1331,0.18328778,0.625
20,1332,0.096392855,0.875
20,1333,0.15519786,0.5
20,1334,0.061474737,0.75
20,1335,0.12959819,0.5
20,1336,0.02863116,0.5
20,1337,0.17405084,0.625
20,1338,0.19354531,0.625
20,1339,0.08767564,0.375
20,1340,0.06033185,0.25
20,1341,0.11777158,0.75
20,1342,0.1475449,0.625
20,1343,0.09033634,1.0
20,1344,0.12997352,0.5
20,1345,0.081103645,0.625
20,1346,0.0642207,0.625
20,1347,0.049498767,0.5
20,1348,0.1518333,0.5
20,1349,0.039175548,0.75
20,1350,0.16047034,0.625
20,1351,0.16526006,0.5
20,1352,0.15727219,0.375
20,1353,0.04034355,0.75
20,1354,0.20023541,0.625
20,1355,0.06410837,0.5
20,1356,0.034121566,0.625
20,1357,0.12845571,0.125
20,1358,0.15756878,0.75
20,1359,0.1036191,0.375
20,1360,0.063697055,1.0
21,1361,0.07945195,0.375
21,1362,0.14492056,0.25
21,1363,0.04101395,0.5
21,1364,0.09020895,0.375
21,1365,0.211359,0.75
21,1366,0.15391695,0.25
21,1367,0.15528256,0.75
21,1368,0.12782384,0.875
21,1369,0.16421144,0.5
21,1370,0.17734694,0.5
21,1371,0.05956082,0.75
21,1372,0.18054076,0.375
21,1373,0.22676435,0.625
21,1374,0.09350043,0.375
21,1375,0.07237499,0.75
21,1376,0.0404126,0.875
21,1377,0.09608935,0.625
21,1378,0.102761336,0.75
21,1379,0.053471602,0.5
21,1380,0.0997962,0.625
21,1381,0.16550627,0.875
21,1382,0.21867168,0.625
21,1383,0.19651923,0.625
21,1384,0.028089993,0.875
21,1385,0.14626668,0.5
21,1386,0.024845166,0.625
21,1387,0.04553943,0.375
21,1388,0.10964315,0.75
21,1389,0.16827281,0.875
21,1390,0.22619978,0.625
21,1391,0.23135248,0.375
21,1392,0.20570555,0.75
21,1393,0.09767385,0.375
21,1394,0.1302349,0.625
21,1395,0.13055009,1.0
21,1396,0.073359795,0.625
21,1397,0.055424035,0.625
21,1398,0.06993977,0.625
21,1399,0.12443347,0.75
21,1400,0.14718322,0.5
21,1401,0.08378559,0.75
21,1402,0.13142045,0.25
21,1403,0.057041578,0.625
21,1404,0.0978818,0.375
21,1405,0.030085873,0.875
21,1406,0.09466485,0.625
21,1407,0.05400204,0.25
21,1408,0.07999057,0.5
21,1409,0.08613009,0.25
21,1410,0.07835952,0.75
21,1411,0.09733187,0.625
21,1412,0.06611447,0.625
21,1413,0.1125262,0.5
21,1414,0.16409753,0.375
21,1415,0.05485563,0.625
21,1416,0.14269182,0.375
21,1417,0.20020391,0.875
21,1418,0.16915348,0.625
21,1419,0.26657897,0.375
21,1420,0.08210953,0.5
21,1421,0.1251411,0.625
21,1422,0.12046467,0.625
21,1423,0.10401878,0.625
21,1424,0.031255998,0.375
21,1425,0.051024143,0.75
21,1426,0.046788916,0.375
21,1427,0.22325279,0.375
21,1428,6.7774345e-05,0.0
22,1429,0.06453127,0.375
22,1430,0.0999957,0.5
22,1431,0.049485017,0.625
22,1432,0.04766363,0.75
22,1433,0.08204709,0.375
22,1434,0.088243134,0.5
22,1435,0.0985978,0.375
22,1436,0.06175162,0.5
22,1437,0.02704838,0.75
22,1438,0.16630962,1.0
22,1439,0.20972407,0.75
22,1440,0.19646506,0.25
22,1441,0.13046111,0.5
22,1442,0.046023995,0.625
22,1443,0.071715035,0.75
22,1444,0.05444291,0.625
22,1445,0.10684304,0.875
22,1446,0.22745688,0.625
22,1447,0.102039486,0.875
22,1448,0.14719674,0.875
22,1449,0.11017186,0.375
22,1450,0.08084874,0.375
22,1451,0.030867023,0.75
22,1452,0.11537094,0.625
22,1453,0.23195496,0.5
22,1454,0.1541897,0.25
22,1455,0.1170908,0.75
22,1456,0.14206538,0.5
22,1457,0.19987318,0.625
22,1458,0.28717005,0.5
22,1459,0.060024023,0.375
22,1460,0.09840444,0.625
22,1461,0.17151776,0.75
22,1462,0.095837206,0.5
22,1463,0.09472259,0.625
22,1464,0.0617679,0.5
22,1465,0.07032607,0.75
22,1466,0.08697084,0.375
22,1467,0.0979536,0.75
22,1468,0.074992366,0.5
22,1469,0.11092302,0.25
22,1470,0.07035708,0.625
22,1471,0.14653085,0.625
22,1472,0.018710896,0.75
22,1473,0.07093037,0.75
22,1474,0.103256285,0.5
22,1475,0.2094369,0.375
22,1476,0.08097768,0.625
22,1477,0.27165622,0.625
22,1478,0.18243264,0.875
22,1479,0.11109053,0.75
22,1480,0.04782723,0.5
22,1481,0.16890806,0.5
22,1482,0.03587929,0.5
22,1483,0.0633958,0.5
22,1484,0.066757716,0.5
22,1485,0.117510654,0.5
22,1486,0.09761599,0.875
22,1487,0.07465275,0.25
22,1488,0.2141844,0.25
22,1489,0.07329208,0.5
22,1490,0.164558,0.625
22,1491,0.30907238,0.75
22,1492,0.14079227,0.125
22,1493,0.22960922,0.875
22,1494,0.089277565,0.625
22,1495,0.05292442,0.5
22,1496,0.13596593,1.0
23,1497,0.056490652,0.875
23,1498,0.1417636,0.25
23,1499,0.13537236,0.75
23,1500,0.044729035,0.75
23,1501,0.1281513,0.5
23,1502,0.22923556,0.75
23,1503,0.10725518,0.625
23,1504,0.1307229,0.625
23,1505,0.11714549,0.75
23,1506,0.01769305,0.375
23,1507,0.10028705,0.5
23,1508,0.121885054,0.625
23,1509,0.21544644,0.5
23,1510,0.051630672,0.375
23,1511,0.060679473,0.75
23,1512,0.11738135,0.75
23,1513,0.1167207,0.625
23,1514,0.12666048,0.375
23,1515,0.046457022,0.5
23,1516,0.124067314,0.375
23,1517,0.020862022,0.5
23,1518,0.026237283,0.5
23,1519,0.08866457,0.75
23,1520,0.11321873,0.625
23,1521,0.09852984,0.875
23,1522,0.07138473,0.875
23,1523,0.2765583,0.625
23,1524,0.236159,0.5
23,1525,0.10402941,0.375
23,1526,0.0585017,0.25
23,1527,0.104711786,0.875
23,1528,0.14084364,0.625
23,1529,0.13789406,0.625
23,1530,0.043549214,0.5
23,1531,0.1191102,0.625
23,1532,0.21861455,0.5
23,1533,0.122237846,0.375
23,1534,0.05158643,0.75
23,1535,0.14617723,0.625
23,1536,0.051692978,0.625
23,1537,0.07342554,0.625
23,1538,0.1175315,0.625
23,1539,0.26113954,0.5
23,1540,0.15274782,0.5
23,1541,0.13915373,0.625
23,1542,0.03940802,0.625
23,1543,0.03976469,0.625
23,1544,0.07367945,0.5
23,1545,0.20887028,0.875
23,1546,0.091731906,0.875
23,1547,0.059475895,0.25
23,1548,0.12649688,0.375
23,1549,0.09115691,0.25
23,1550,0.1640858,0.75
23,1551,0.09768123,0.75
23,1552,0.17349379,0.5
23,1553,0.09026187,0.5
23,1554,0.08742454,0.5
23,1555,0.079995446,0.25
23,1556,0.23677453,0.5
23,1557,0.18108158,0.375
23,1558,0.09494932,0.5
23,1559,0.23265448,0.75
23,1560,0.14763597,0.5
23,1561,0.15024246,0.875
23,1562,0.025832467,0.625
23,1563,0.12500715,0.625
23,1564,0.007305797,1.0
24,1565,0.09911972,0.625
24,1566,0.08864482,0.5
24,1567,0.11098015,0.625
24,1568,0.054060236,0.5
24,1569,0.12939969,0.875
24,1570,0.09159599,0.375
24,1571,0.11123813,0.75
24,1572,0.043206513,0.5
24,1573,0.08584166,0.375
24,1574,0.053491108,0.75
24,1575,0.21048892,0.375
24,1576,0.06053831,0.5
24,1577,0.07952269,0.625
24,1578,0.02256787,0.375
24,1579,0.17867687,0.375
24,1580,0.08982383,0.625
24,1581,0.13863869,0.5
24,1582,0.0695417,0.75
24,1583,0.0862026,0.75
24,1584,0.119216934,0.75
24,1585,0.13992983,0.375
24,1586,0.13771583,0.875
24,1587,0.12864155,0.375
24,1588,0.21259572,0.5
24,1589,0.15287276,0.5
24,1590,0.15204224,0.375
24,1591,0.1074365,0.5
24,1592,0.16930507,0.75
24,1593,0.018260218,0.5
24,1594,0.079150125,0.5
24,1595,0.074972235,0.75
24,1596,0.15638581,0.75
24,1597,0.16053098,0.375
24,1598,0.112894714,0.25
24,1599,0.06492808,0.5
24,1600,0.14099637,0.625
24,1601,0.1854862,0.75
24,1602,0.13400887,0.375
24,1603,0.1290887,0.625
24,1604,0.041111913,0.75
24,1605,0.07117005,0.375
24,1606,0.08439748,0.75
24,1607,0.13509116,0.625
24,1608,0.14452748,0.5
24,1609,0.10343914,0.375
24,1610,0.025001975,0.5
24,1611,0.254178,0.75
24,1612,0.055983674,0.625
24,1613,0.16027108,0.75
24,1614,0.17810208,0.875
24,1615,0.13574329,0.625
24,1616,0.12746395,0.75
24,1617,0.14007461,0.375
24,1618,0.18251993,0.375
24,1619,0.11295307,0.5
24,1620,0.08800611,0.75
24,1621,0.08562882,0.5
24,1622,0.090985,0.375
24,1623,0.043250762,0.75
24,1624,0.24535881,0.75
24,1625,0.101838544,0.625
24,1626,0.16113047,0.75
24,1627,0.106759325,0.5
24,1628,0.11271863,0.625
24,1629,0.15189405,0.5
24,1630,0.13136426,0.75
24,1631,0.11724896,0.5
24,1632,0.00035799973,1.0
25,1633,0.040636417,0.375
25,1634,0.04990629,0.5
25,1635,0.19535857,0.75
25,1636,0.09759003,0.625
25,1637,0.05350647,0.75
25,1638,0.062599234,0.375
25,1639,0.06751006,0.75
25,1640,0.12558109,0.5
25,1641,0.09939916,0.25
25,1642,0.08374979,0.75
25,1643,0.111664504,0.25
25,1644,0.23385894,0.375
25,1645,0.16655606,0.75
25,1646,0.115944564,0.375
25,1647,0.063291065,0.5
25,1648,0.037103236,0.375
25,1649,0.028898679,0.25
25,1650,0.1958972,0.75
25,1651,0.024566894,0.625
25,1652,0.22467619,0.5
25,1653,0.0825344,0.625
25,1654,0.1560644,0.5
25,1655,0.053497627,0.375
25,1656,0.1258046,0.75
25,1657,0.0988524,0.625
25,1658,0.14736147,0.75
25,1659,0.1771276,0.625
25,1660,0.09047087,0.75
25,1661,0.0724394,0.625
25,1662,0.18053906,0.375
25,1663,0.19866093,0.375
25,1664,0.1105452,0.5
25,1665,0.100567125,0.625
25,1666,0.09458336,0.625
25,1667,0.088788524,0.625
25,1668,0.34763163,0.625
25,1669,0.11582653,0.75
25,1670,0.1689373,0.625
25,1671,0.069354065,0.5
25,1672,0.12502417,1.0
25,1673,0.024718238,0.5
25,1674,0.11074823,0.5
25,1675,0.0755546,0.625
25,1676,0.18543896,0.375
25,1677,0.08738808,0.625
25,1678,0.22399548,0.5
25,1679,0.0935459,0.5
25,1680,0.120105624,0.125
25,1681,0.20744738,0.5
25,1682,0.19738257,0.625
25,1683,0.04693205,0.625
25,1684,0.0946994,0.375
25,1685,0.044326756,0.625
25,1686,0.11298399,0.875
25,1687,0.11658008,0.75
25,1688,0.08295726,0.875
25,1689,0.13572237,0.625
25,1690,0.014919033,0.5
25,1691,0.08562782,0.625
25,1692,0.12725136,0.625
25,1693,0.09441153,0.375
25,1694,0.14285937,0.75
25,1695,0.13258034,0.5
25,1696,0.0145573,0.625
25,1697,0.10745799,0.75
25,1698,0.24210295,0.625
25,1699,0.099650085,0.625
25,1700,0.32386702,1.0
26,1701,0.11973246,0.75
26,1702,0.09174172,0.375
26,1703,0.085097276,0.625
26,1704,0.07986597,0.5
26,1705,0.24366038,0.375
26,1706,0.0509411,0.75
26,1707,0.04956247,0.5
26,1708,0.10780734,0.5
26,1709,0.191969,0.625
26,1710,0.12747112,0.5
26,1711,0.04976193,0.375
26,1712,0.092388585,0.75
26,1713,0.16151848,0.625
26,1714,0.17434081,0.625
26,1715,0.04454279,0.5
26,1716,0.10127317,0.375
26,1717,0.06671234,0.625
26,1718,0.17327836,0.625
26,1719,0.1751144,0.875
26,1720,0.025640184,0.375
26,1721,0.12686495,0.625
26,1722,0.17362824,0.5
26,1723,0.2632299,0.5
26,1724,0.10303898,0.5
26,1725,0.08020105,0.375
26,1726,0.05179876,0.75
26,1727,0.24805711,0.625
26,1728,0.10168242,0.625
26,1729,0.15367043,0.625
26,1730,0.060769428,0.875
26,1731,0.15817076,0.875
26,1732,0.14853181,0.625
26,1733,0.088997595,0.625
26,1734,0.085676886,0.5
26,1735,0.14136612,0.75
26,1736,0.071310565,0.25
26,1737,0.06699834,0.625
26,1738,0.08156,0.5
26,1739,0.070522174,0.75
26,1740,0.28292572,0.75
26,1741,0.14199165,0.625
26,1742,0.03422335,0.5
26,1743,0.11161678,0.625
26,1744,0.16124393,0.75
26,1745,0.07621109,0.5
26,1746,0.0870688,0.5
26,1747,0.044844948,0.25
26,1748,0.13000026,0.375
26,1749,0.07141276,0.625
26,1750,0.06500523,0.875
26,1751,0.08242794,0.5
26,1752,0.21444419,0.5
26,1753,0.24479717,0.375
26,1754,0.016617594,0.5
26,1755,0.11206499,0.875
26,1756,0.12826127,0.5
26,1757,0.10332392,0.625
26,1758,0.10257958,0.375
26,1759,0.15556502,0.375
26,1760,0.16742466,0.375
26,1761,0.06626855,0.5
26,1762,0.03626438,0.75
26,1763,0.07828187,0.25
26,1764,0.10604745,0.625
26,1765,0.04052366,0.875
26,1766,0.13202524,0.625
26,1767,0.24861471,0.625
26,1768,0.0003609442,0.0
27,1769,0.1159218,0.75
27,1770,0.077004835,0.375
27,1771,0.017058577,0.75
27,1772,0.0860184,0.375
27,1773,0.116509065,0.5
27,1774,0.15547249,0.875
27,1775,0.11784137,0.625
27,1776,0.10957075,1.0
27,1777,0.2080828,0.75
27,1778,0.075532876,0.375
27,1779,0.06343192,0.5
27,1780,0.030839989,0.625
27,1781,0.09148386,0.375
27,1782,0.0798495,0.625
27,1783,0.06453012,0.625
27,1784,0.13578945,0.5
27,1785,0.15105285,0.375
27,1786,0.14955835,0.75
27,1787,0.25321826,0.75
27,1788,0.037152544,0.875
27,1789,0.21911134,0.375
27,1790,0.06334969,0.75
27,1791,0.13534433,0.625
27,1792,0.047993105,0.375
27,1793,0.051898573,0.625
27,1794,0.1563317,0.375
27,1795,0.08795541,0.25
27,1796,0.111457616,0.5
27,1797,0.13800983,0.625
27,1798,0.1724284,0.5
27,1799,0.108394824,0.75
27,1800,0.072005965,0.625
27,1801,0.14389053,0.125
27,1802,0.040601462,0.875
27,1803,0.090819,0.5
27,1804,0.07037684,0.5
27,1805,0.22895771,0.5
27,1806,0.0059731705,0.625
27,1807,0.11399164,0.75
27,1808,0.06609973,0.5
27,1809,0.103433535,0.5
27,1810,0.09331709,0.5
27,1811,0.15185778,0.5
27,1812,0.15366438,0.625
27,1813,0.06683553,0.875
27,1814,0.07889842,0.625
27,1815,0.18922797,0.75
27,1816,0.092157856,0.375
27,1817,0.12027078,0.5
27,1818,0.18468243,0.5
27,1819,0.09870859,0.5
27,1820,0.19688869,0.75
27,1821,0.07542754,0.75
27,1822,0.12634142,0.75
27,1823,0.036968794,0.25
27,1824,0.030724097,0.5
27,1825,0.2021697,0.25
27,1826,0.22964302,0.5
27,1827,0.13037613,0.625
27,1828,0.23154,0.5
27,1829,0.112566635,0.625
27,1830,0.12665594,0.75
27,1831,0.13159347,0.625
27,1832,0.1048278,0.75
27,1833,0.08116711,0.125
27,1834,0.15691826,0.625
27,1835,0.14010249,0.625
27,1836,0.12169435,0.0
28,1837,0.10026529,0.375
28,1838,0.06067874,0.875
28,1839,0.0585442,0.5
28,1840,0.01932955,0.375
28,1841,0.13947004,0.75
28,1842,0.22431631,0.625
28,1843,0.046769757,0.625
28,1844,0.2609204,0.75
28,1845,0.101011306,0.625
28,1846,0.17326933,0.5
28,1847,0.106080025,0.375
28,1848,0.084529184,0.625
28,1849,0.05607233,0.5
28,1850,0.22344974,0.625
28,1851,0.12047163,0.5
28,1852,0.120091975,0.75
28,1853,0.10403569,0.75
28,1854,0.08754207,0.5
28,1855,0.055661745,0.625
28,1856,0.16363958,0.75
28,1857,0.13896124,0.625
28,1858,0.068110555,0.875
28,1859,0.11514685,0.375
28,1860,0.18988977,0.5
28,1861,0.12022441,0.25
28,1862,0.07540913,0.5
28,1863,0.119407706,0.5
28,1864,0.049701445,0.625
28,1865,0.07792247,0.375
28,1866,0.066175714,0.75
28,1867,0.048762545,0.5
28,1868,0.035800174,0.375
28,1869,0.12971875,0.375
28,1870,0.04819421,0.5
28,1871,0.15954114,0.375
28,1872,0.2537809,0.625
28,1873,0.09072218,0.625
28,1874,0.051872887,0.25
28,1875,0.08431783,0.375
28,1876,0.052345924,0.875
28,1877,0.10500536,0.75
28,1878,0.14253728,0.5
28,1879,0.19533555,0.5
28,1880,0.21966514,1.0
28,1881,0.14466232,0.5
28,1882,0.193679,0.375
28,1883,0.090259045,0.5
28,1884,0.12750787,0.375
28,1885,0.13499348,0.625
28,1886,0.088670634,0.5
28,1887,0.18522102,0.625
28,1888,0.16925442,0.5
28,1889,0.08812588,0.625
28,1890,0.061408266,0.875
28,1891,0.12775277,0.875
28,1892,0.11559807,0.875
28,1893,0.14026596,0.5
28,1894,0.20729822,0.375
28,1895,0.046879034,0.5
28,1896,0.041355114,0.75
28,1897,0.06578707,0.625
28,1898,0.0700287,0.375
28,1899,0.12018715,0.75
28,1900,0.07657544,0.375
28,1901,0.14153162,0.625
28,1902,0.2062178,0.5
28,1903,0.10038097,0.625
28,1904,0.21943809,0.0
29,1905,0.20291257,0.5
29,1906,0.07465615,0.5
29,1907,0.19339502,0.5
29,1908,0.03686076,0.75
29,1909,0.14871316,0.375
29,1910,0.1025314,0.5
29,1911,0.11545465,0.625
29,1912,0.14005923,0.5
29,1913,0.20774823,0.75
29,1914,0.16786495,0.375
29,1915,0.14526801,0.625
29,1916,0.16582696,0.25
29,1917,0.24170625,0.625
29,1918,0.009951869,0.375
29,1919,0.1472453,0.625
29,1920,0.10475938,0.5
29,1921,0.17480324,0.75
29,1922,0.0980711,0.625
29,1923,0.19819754,0.375
29,1924,0.051946938,0.625
29,1925,0.09779821,0.625
29,1926,0.16929099,0.5
29,1927,0.08722104,0.375
29,1928,0.0150466,0.625
29,1929,0.15523198,0.125
